# target name                                    accession  query name               accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------     -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Vibrionaceae_Vibrio                              -          B0302_LKAP-FHGF1_A03_031 -               21    1130       3    1098       1    1099    1466    +           0 1328.4  22.8  -
Vibrionaceae_Photobacterium                      -          B0302_LKAP-FHGF1_A03_031 -               21    1130       3    1098       1    1099    1487    +           0 1264.4  22.8  -
Vibrionaceae_Aliivibrio                          -          B0302_LKAP-FHGF1_A03_031 -               45    1144       3    1098       1    1099    1474    +           0 1230.2  22.6  -
Vibrionaceae_Enterovibrio                        -          B0302_LKAP-FHGF1_A03_031 -               21    1124       3    1098       2    1099    1499    +           0 1223.8  22.8  -
Vibrionaceae_Grimontia                           -          B0302_LKAP-FHGF1_A03_031 -               21    1130       3    1098       2    1099    1493    +           0 1192.2  22.7  -
Yersiniaceae_Serratia                            -          B0302_LKAP-FHGF1_A03_031 -               25    1123       3    1098       2    1099    1491    +           0 1172.4  22.9  -
Erwiniaceae_Erwinia                              -          B0302_LKAP-FHGF1_A03_031 -               21    1120       3    1098       1    1099    1495    +           0 1169.4  22.8  -
Pectobacteriaceae_Pectobacterium                 -          B0302_LKAP-FHGF1_A03_031 -               29    1127       3    1098       1    1099    1499    +           0 1168.4  22.9  -
Erwiniaceae_Tatumella                            -          B0302_LKAP-FHGF1_A03_031 -               21    1117       3    1096       1    1099    1490    +           0 1162.0  22.7  -
Hafniaceae_Hafnia                                -          B0302_LKAP-FHGF1_A03_031 -               21    1120       3    1098       2    1099    1463    +           0 1153.1  23.0  -
Pectobacteriaceae_Brenneria                      -          B0302_LKAP-FHGF1_A03_031 -                2    1097       6    1098       5    1099    1457    +           0 1149.2  23.1  -
Enterobacteriaceae_Enterobacter                  -          B0302_LKAP-FHGF1_A03_031 -               19    1112       3    1095       1    1099    1476    +           0 1148.9  22.5  -
Shewanellaceae_Shewanella                        -          B0302_LKAP-FHGF1_A03_031 -               21    1122       3    1098       1    1099    1483    +           0 1148.1  22.8  -
Enterobacteriaceae_Citrobacter                   -          B0302_LKAP-FHGF1_A03_031 -               36    1121       3    1084       1    1099    1517    +           0 1148.0  22.5  -
Ferrimonadaceae_Ferrimonas                       -          B0302_LKAP-FHGF1_A03_031 -               21    1130       3    1098       1    1099    1475    +           0 1146.6  22.8  -
Enterobacteriaceae_Cronobacter                   -          B0302_LKAP-FHGF1_A03_031 -                1    1097       6    1098       6    1099    1422    +           0 1145.2  23.2  -
Yersiniaceae_Yersinia                            -          B0302_LKAP-FHGF1_A03_031 -               21    1120       3    1098       1    1099    1461    +           0 1144.3  22.9  -
Pectobacteriaceae_Dickeya                        -          B0302_LKAP-FHGF1_A03_031 -               18    1102       3    1083       1    1099    1421    +           0 1144.2  22.4  -
Enterobacteriaceae_Klebsiella                    -          B0302_LKAP-FHGF1_A03_031 -               33    1127       3    1096       1    1099    1436    +           0 1143.9  22.8  -
Enterobacteriaceae_Pluralibacter                 -          B0302_LKAP-FHGF1_A03_031 -               41    1127       3    1084       2    1099    1532    +           0 1139.2  22.4  -
Yersiniaceae_Rouxiella                           -          B0302_LKAP-FHGF1_A03_031 -               50    1149       3    1098       1    1099    1551    +           0 1137.6  22.8  -
Enterobacteriaceae_Escherichia                   -          B0302_LKAP-FHGF1_A03_031 -               21    1106       3    1084       2    1099    1480    +           0 1136.1  22.5  -
Enterobacteriaceae_Raoultella                    -          B0302_LKAP-FHGF1_A03_031 -               19    1112       3    1095       1    1099    1452    +           0 1135.4  22.6  -
Enterobacteriaceae_Kluyvera                      -          B0302_LKAP-FHGF1_A03_031 -                9    1093       3    1085       1    1099    1455    +           0 1134.5  22.6  -
Enterobacteriaceae_Salmonella                    -          B0302_LKAP-FHGF1_A03_031 -               17    1113       3    1096       1    1099    1457    +           0 1128.6  22.6  -
Budviciaceae_Budvicia                            -          B0302_LKAP-FHGF1_A03_031 -               42    1141       3    1098       1    1099    1536    +           0 1128.4  22.9  -
Morganellaceae_Xenorhabdus                       -          B0302_LKAP-FHGF1_A03_031 -               23    1122       3    1098       2    1099    1493    +           0 1127.7  22.7  -
Pectobacteriaceae_Sodalis                        -          B0302_LKAP-FHGF1_A03_031 -               17    1113       3    1096       2    1099    1511    +           0 1126.1  22.6  -
Enterobacteriaceae_Kosakonia                     -          B0302_LKAP-FHGF1_A03_031 -                2    1094       4    1095       3    1099    1422    +           0 1119.3  22.8  -
Erwiniaceae_Pantoea                              -          B0302_LKAP-FHGF1_A03_031 -                3    1056      47    1098      45    1099    1416    +           0 1119.3  23.3  -
Enterobacteriaceae_Lelliottia                    -          B0302_LKAP-FHGF1_A03_031 -               16    1099       3    1084       1    1099    1449    +           0 1118.1  22.6  -
Pseudoalteromonadaceae_Pseudoalteromonas         -          B0302_LKAP-FHGF1_A03_031 -               21    1114       3    1098       1    1099    1461    +           0 1116.5  21.9  -
Enterobacteriaceae_Buttiauxella                  -          B0302_LKAP-FHGF1_A03_031 -               27    1110       3    1084       1    1099    1503    +           0 1115.6  22.5  -
Enterobacteriaceae_Pseudocitrobacter             -          B0302_LKAP-FHGF1_A03_031 -               18    1104       3    1085       1    1099    1459    +           0 1114.0  22.6  -
Idiomarinaceae_Idiomarina                        -          B0302_LKAP-FHGF1_A03_031 -               26    1126       3    1098       2    1099    1471    +           0 1112.1  22.8  -
Aeromonadaceae_Oceanisphaera                     -          B0302_LKAP-FHGF1_A03_031 -               21    1119       3    1098       1    1099    1464    +           0 1111.8  22.8  -
Enterobacteriaceae_Trabulsiella                  -          B0302_LKAP-FHGF1_A03_031 -               14    1100       3    1084       1    1099    1471    +           0 1111.8  22.4  -
Psychromonadaceae_Psychromonas                   -          B0302_LKAP-FHGF1_A03_031 -               22    1120       4    1098       2    1099    1467    +           0 1109.3  22.8  -
Enterobacteriaceae_Siccibacter                   -          B0302_LKAP-FHGF1_A03_031 -               48    1144       3    1096       1    1099    1451    +           0 1109.3  22.7  -
Vibrionaceae_Salinivibrio                        -          B0302_LKAP-FHGF1_A03_031 -               40    1152       3    1098       1    1099    1502    +           0 1107.9  22.5  -
Enterobacteriaceae_Mangrovibacter                -          B0302_LKAP-FHGF1_A03_031 -                3    1064      37    1096      35    1099    1368    +           0 1108.0  22.3  -
Morganellaceae_Providencia                       -          B0302_LKAP-FHGF1_A03_031 -               29    1125       3    1098       2    1099    1489    +           0 1107.5  22.3  -
Yersiniaceae_Rahnella                            -          B0302_LKAP-FHGF1_A03_031 -                1    1041      61    1098      61    1099    1345    +           0 1104.9  21.3  -
Enterobacteriaceae_Gibbsiella                    -          B0302_LKAP-FHGF1_A03_031 -                2    1070      21    1086      20    1099    1396    +           0 1104.3  22.9  -
Morganellaceae_Morganella                        -          B0302_LKAP-FHGF1_A03_031 -                3    1067      37    1098      35    1099    1356    +           0 1102.5  22.5  -
Colwelliaceae_Thalassotalea                      -          B0302_LKAP-FHGF1_A03_031 -               22    1118       4    1098       2    1099    1463    +           0 1101.0  22.8  -
Enterobacteriaceae_Franconibacter                -          B0302_LKAP-FHGF1_A03_031 -               27    1109       3    1084       1    1099    1325    +           0 1100.8  22.5  -
Hafniaceae_Edwardsiella                          -          B0302_LKAP-FHGF1_A03_031 -               22    1109       4    1085       2    1099    1466    +           0 1099.0  22.6  -
Morganellaceae_Proteus                           -          B0302_LKAP-FHGF1_A03_031 -               31    1130       3    1098       2    1099    1494    +           0 1097.9  22.8  -
Gammaproteobacteria_Gallaecimonas                -          B0302_LKAP-FHGF1_A03_031 -               41    1140       3    1098       1    1099    1506    +           0 1097.6  22.7  -
Enterobacteriaceae_Shigella                      -          B0302_LKAP-FHGF1_A03_031 -               29    1114       3    1084       1    1099    1488    +           0 1095.8  22.4  -
Moritellaceae_Paramoritella                      -          B0302_LKAP-FHGF1_A03_031 -               22    1118       4    1098       2    1099    1512    +           0 1091.3  22.6  -
Colwelliaceae_Colwellia                          -          B0302_LKAP-FHGF1_A03_031 -               22    1120       4    1098       2    1099    1485    +           0 1089.6  22.8  -
Chromatiaceae_Rheinheimera                       -          B0302_LKAP-FHGF1_A03_031 -               28    1109       3    1098       1    1099    1472    +           0 1086.3  22.6  -
Morganellaceae_Photorhabdus                      -          B0302_LKAP-FHGF1_A03_031 -               23    1124       3    1098       1    1099    1478    +           0 1086.2  22.8  -
Gammaproteobacteria_Alkalimonas                  -          B0302_LKAP-FHGF1_A03_031 -               39    1135       3    1098       2    1099    1502    +           0 1085.4  22.3  -
Alteromonadaceae_Agarivorans                     -          B0302_LKAP-FHGF1_A03_031 -               29    1127       4    1098       2    1099    1454    +           0 1084.6  22.7  -
Aeromonadaceae_Aeromonas                         -          B0302_LKAP-FHGF1_A03_031 -               40    1141       3    1098       1    1099    1503    +           0 1083.9  22.7  -
Alteromonadaceae_Catenovulum                     -          B0302_LKAP-FHGF1_A03_031 -               21    1096       3    1081       1    1099    1451    +           0 1083.4  21.6  -
Enterobacteriaceae_Shimwellia                    -          B0302_LKAP-FHGF1_A03_031 -                1    1082       5    1082       5    1098    1422    +           0 1083.2  22.5  -
Pseudoalteromonadaceae_Algicola                  -          B0302_LKAP-FHGF1_A03_031 -               36    1122       3    1087       2    1099    1490    +           0 1082.3  22.4  -
Thorselliaceae_Thorsellia                        -          B0302_LKAP-FHGF1_A03_031 -                3    1083       4    1084       2    1096    1421    +           0 1080.2  22.4  -
Aeromonadaceae_Zobellella                        -          B0302_LKAP-FHGF1_A03_031 -               28    1124       3    1096       2    1099    1478    +           0 1079.4  22.6  -
Aeromonadaceae_Oceanimonas                       -          B0302_LKAP-FHGF1_A03_031 -               18    1119       3    1098       1    1099    1483    +           0 1077.8  22.9  -
Enterobacteriaceae_Cedecea                       -          B0302_LKAP-FHGF1_A03_031 -                1    1028      60    1084      60    1099    1403    +           0 1076.8  20.8  -
Aeromonadaceae_Tolumonas                         -          B0302_LKAP-FHGF1_A03_031 -               31    1131       3    1098       1    1099    1514    +           0 1066.3  23.0  -
Pseudoalteromonadaceae_Psychrosphaera            -          B0302_LKAP-FHGF1_A03_031 -               25    1115       3    1098       1    1099    1450    +           0 1064.3  22.0  -
Colwelliaceae_Thalassomonas                      -          B0302_LKAP-FHGF1_A03_031 -               22    1117       4    1098       2    1099    1462    +           0 1061.7  22.7  -
