# target name                    accession  query name               accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#            ------------------- ----------     -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Unclassified_Alteromonadales     -          A0133_LKAP-FHGF1_D11_089 -               27     693       7     674       2     681    1467    +    2.8e-213  704.6  15.1  -
Idiomarinaceae                   -          A0133_LKAP-FHGF1_D11_089 -               26     693       6     674       2     681    1466    +    2.8e-212  701.3  15.1  -
Aeromonadaceae                   -          A0133_LKAP-FHGF1_D11_089 -               39     710       7     678       2     681    1496    +    2.2e-207  685.0  15.2  -
Ferrimonadaceae                  -          A0133_LKAP-FHGF1_D11_089 -               27     703       7     674       2     680    1475    +    8.8e-206  679.8  15.0  -
Hafniaceae                       -          A0133_LKAP-FHGF1_D11_089 -               21     691       7     679       2     681    1459    +    6.1e-204  673.8  15.4  -
Budviciaceae                     -          A0133_LKAP-FHGF1_D11_089 -               17     687       7     679       2     681    1483    +    6.7e-201  663.8  15.3  -
Colwelliaceae                    -          A0133_LKAP-FHGF1_D11_089 -               27     690       7     672       3     681    1465    +    1.8e-200  662.5  15.4  -
Psychromonadaceae                -          A0133_LKAP-FHGF1_D11_089 -               27     693       7     674       2     680    1467    +    1.1e-199  659.9  15.0  -
Moritellaceae                    -          A0133_LKAP-FHGF1_D11_089 -               42     710       7     674       3     681    1501    +    7.4e-199  656.9  15.1  -
Unclassified_Oceanospirillales   -          A0133_LKAP-FHGF1_D11_089 -               32     692       7     674       2     681    1483    +    1.7e-195  645.7  14.9  -
Thorselliaceae                   -          A0133_LKAP-FHGF1_D11_089 -                1     661       8     673       8     679    1419    +    9.1e-193  636.8  15.4  -
Halothiobacillaceae              -          A0133_LKAP-FHGF1_D11_089 -               44     709       7     673       2     680    1501    +      7e-190  627.2  15.0  -
Alcanivoracaceae                 -          A0133_LKAP-FHGF1_D11_089 -               47     711       7     674       2     681    1504    +    1.7e-189  625.8  15.1  -
Thioalkalispiraceae              -          A0133_LKAP-FHGF1_D11_089 -               40     707       7     673       2     680    1478    +    5.6e-188  620.9  15.1  -
Celerinatantimonadaceae          -          A0133_LKAP-FHGF1_D11_089 -               22     698       7     674       2     680    1433    +    1.4e-186  616.5  14.9  -
Succinivibrionaceae              -          A0133_LKAP-FHGF1_D11_089 -               30     673       7     674       3     680    1474    +    1.5e-186  616.2  15.2  -
Microbulbiferaceae               -          A0133_LKAP-FHGF1_D11_089 -               27     684       7     672       2     680    1478    +      3e-184  608.8  15.0  -
Litoricolaceae                   -          A0133_LKAP-FHGF1_D11_089 -               35     698       7     673       2     680    1474    +    2.7e-182  602.3  15.0  -
Halieaceae                       -          A0133_LKAP-FHGF1_D11_089 -               35     696       7     678       2     681    1484    +    4.3e-182  601.4  15.2  -
Orbaceae                         -          A0133_LKAP-FHGF1_D11_089 -               54     720       7     679       3     681    1538    +    5.4e-182  601.0  15.3  -
Spongiibacteraceae               -          A0133_LKAP-FHGF1_D11_089 -               30     689       7     673       2     680    1462    +    1.8e-180  595.9  15.1  -
Kangiellaceae                    -          A0133_LKAP-FHGF1_D11_089 -               36     702       7     672       3     680    1479    +      7e-179  590.8  15.3  -
Cardiobacteriaceae               -          A0133_LKAP-FHGF1_D11_089 -               35     695       7     673       3     680    1462    +    8.5e-179  590.8  15.4  -
Saccharospirillaceae             -          A0133_LKAP-FHGF1_D11_089 -               28     685       7     673       2     680    1468    +    1.8e-177  586.1  15.4  -
Nevskiaceae                      -          A0133_LKAP-FHGF1_D11_089 -               36     686       7     673       2     680    1470    +    1.7e-176  583.3  14.9  -
Coxiellaceae                     -          A0133_LKAP-FHGF1_D11_089 -               27     697       7     671       2     680    1473    +    2.4e-176  582.5  15.2  -
Granulosicoccaceae               -          A0133_LKAP-FHGF1_D11_089 -               27     691       7     672       3     680    1471    +    6.5e-176  581.1  15.3  -
Thermoleophilaceae               -          A0133_LKAP-FHGF1_D11_089 -               20     688       7     673       2     680    1486    +    4.7e-174  574.8  15.0  -
Unclassified_Thiotrichales       -          A0133_LKAP-FHGF1_D11_089 -               49     705       8     672       2     680    1517    +    3.3e-170  562.0  14.7  -
Sulfuricellaceae                 -          A0133_LKAP-FHGF1_D11_089 -               27     688       7     673       2     680    1462    +    4.1e-170  561.8  14.9  -
Hydrogenophilaceae               -          A0133_LKAP-FHGF1_D11_089 -               27     682       7     669       2     680    1462    +    2.6e-169  559.4  15.5  -
Salinisphaeraceae                -          A0133_LKAP-FHGF1_D11_089 -               13     679       5     673       1     677    1432    +    8.5e-169  557.5  14.8  -
Sutterellaceae                   -          A0133_LKAP-FHGF1_D11_089 -               27     690       7     673       2     680    1487    +    2.7e-166  548.9  15.1  -
Arenicellaceae                   -          A0133_LKAP-FHGF1_D11_089 -               27     687       7     673       2     680    1488    +    1.3e-165  546.9  14.7  -
Methylophilaceae                 -          A0133_LKAP-FHGF1_D11_089 -                6     672       6     673       2     679    1430    +      3e-165  545.7  14.7  -
Acidiferrobacteraceae            -          A0133_LKAP-FHGF1_D11_089 -               27     682       7     673       2     680    1456    +    3.8e-164  542.1  15.1  -
Francisellaceae                  -          A0133_LKAP-FHGF1_D11_089 -               37     690       7     673       2     680    1509    +    5.3e-163  538.2  14.7  -
Nitrosomonadaceae                -          A0133_LKAP-FHGF1_D11_089 -               27     689       7     673       2     680    1463    +    1.3e-162  537.1  15.0  -
Zoogloeaceae                     -          A0133_LKAP-FHGF1_D11_089 -               34     693       7     673       2     680    1474    +    3.3e-162  535.6  15.3  -
Azonexaceae                      -          A0133_LKAP-FHGF1_D11_089 -               28     690       7     673       2     680    1474    +    6.4e-161  531.5  15.1  -
Thermithiobacillaceae            -          A0133_LKAP-FHGF1_D11_089 -               12     671       7     673       2     678    1419    +    1.8e-159  526.6  14.8  -
Thiobacilliaceae                 -          A0133_LKAP-FHGF1_D11_089 -               46     705       7     673       2     679    1517    +    1.3e-157  520.5  14.7  -
Geobacteraceae                   -          A0133_LKAP-FHGF1_D11_089 -               35     716       7     678       2     681    1485    +    2.3e-155  512.9  15.0  -
Acidithiobacillaceae             -          A0133_LKAP-FHGF1_D11_089 -               26     682       7     672       2     680    1457    +    1.4e-153  506.9  15.2  -
Unclassified_Alphaproteobacteria -          A0133_LKAP-FHGF1_D11_089 -               26     638       6     674       2     681    1412    +    1.5e-153  507.2  14.3  -
Unclassified_Deltaproteobacteria -          A0133_LKAP-FHGF1_D11_089 -               43     725       7     676       2     681    1518    +    9.9e-153  504.3  14.8  -
Methylothermaceae                -          A0133_LKAP-FHGF1_D11_089 -               48     712       7     673       3     681    1491    +    1.9e-152  503.2  15.5  -
Sneathiellaceae                  -          A0133_LKAP-FHGF1_D11_089 -               32     651       7     674       2     681    1427    +    1.8e-151  500.1  13.9  -
