# target name                    accession  query name              accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#            ------------------- ----------    -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Sporolactobacillaceae            -          LKAP.g-Gut1_A07_063.seq -               32     831      11     822       3     840    1503    +    5.8e-146  482.2   7.0  -
Listeriaceae                     -          LKAP.g-Gut1_A07_063.seq -               59     826      64     828      43     840    1448    +      8e-136  448.8   5.5  -
Aerococcaceae                    -          LKAP.g-Gut1_A07_063.seq -               74     841      62     826      39     845    1474    +    3.3e-134  443.3   5.4  -
Halanaerobiaceae                 -          LKAP.g-Gut1_A07_063.seq -               44     856      12     821       4     841    1506    +    3.9e-110  363.3   7.2  -
Heliobacteriaceae                -          LKAP.g-Gut1_A07_063.seq -               84     806      60     807      36     827    1502    +    4.9e-110  363.2   6.5  -
Geobacteraceae                   -          LKAP.g-Gut1_A07_063.seq -               74     829      62     807      38     827    1485    +    2.3e-109  360.9   6.5  -
Deferribacteraceae               -          LKAP.g-Gut1_A07_063.seq -               75     835      66     824      45     841    1514    +    4.7e-108  356.4   5.5  -
Natranaerobiaceae                -          LKAP.g-Gut1_A07_063.seq -                3     799       4     824       2     844    1426    +    7.7e-108  355.8   7.4  -
Entomoplasmataceae               -          LKAP.g-Gut1_A07_063.seq -               66     820      65     818      48     831    1498    +    1.5e-107  355.1   5.4  -
Desulfuromonadaceae              -          LKAP.g-Gut1_A07_063.seq -               88     839      65     806      43     825    1519    +      8e-107  352.4   6.4  -
Bdellovibrionaceae               -          LKAP.g-Gut1_A07_063.seq -               29     784      12     814       4     828    1430    +    1.2e-106  351.9   6.7  -
Acidaminococcaceae               -          LKAP.g-Gut1_A07_063.seq -               76     844      65     822      45     837    1506    +    4.3e-106  350.0   5.5  -
Symbiobacteriaceae               -          LKAP.g-Gut1_A07_063.seq -               62     809      65     804      42     824    1487    +    5.4e-104  343.4   6.5  -
Unclassified_Deltaproteobacteria -          LKAP.g-Gut1_A07_063.seq -               81     854      59     821      19     833    1518    +    6.6e-104  342.9   6.3  -
Unclassified_Calditrichaeota     -          LKAP.g-Gut1_A07_063.seq -               80     824      67     808      47     829    1483    +    1.3e-102  338.7   5.8  -
Rubrobacteraceae                 -          LKAP.g-Gut1_A07_063.seq -               48     820      38     807      16     827    1494    +      2e-102  337.9   7.3  -
Thermoleophilaceae               -          LKAP.g-Gut1_A07_063.seq -               60     826      63     826      43     833    1486    +    3.8e-102  336.9   6.0  -
Syntrophaceae                    -          LKAP.g-Gut1_A07_063.seq -               87     856      65     824      45     840    1556    +    2.7e-101  334.1   5.4  -
Desulfonatronaceae               -          LKAP.g-Gut1_A07_063.seq -               68     821      63     806      43     819    1495    +    1.1e-100  332.1   6.7  -
Desulfobulbaceae                 -          LKAP.g-Gut1_A07_063.seq -               69     839      65     825      45     840    1482    +      3e-100  330.6   5.3  -
Desulfohalobiaceae               -          LKAP.g-Gut1_A07_063.seq -               37     841      12     812       4     828    1510    +    6.9e-100  329.4   7.1  -
Kineosporiaceae                  -          LKAP.g-Gut1_A07_063.seq -               64     798      56     815      35     828    1463    +    6.9e-100  329.7   6.9  -
Leptospiraceae                   -          LKAP.g-Gut1_A07_063.seq -               56     790      62     807      42     824    1433    +       1e-99  328.9   6.6  -
Unclassified_Acidobacteria       -          LKAP.g-Gut1_A07_063.seq -               84     838      61     806      32     823    1505    +     2.1e-98  325.0   7.0  -
Nannocystaceae                   -          LKAP.g-Gut1_A07_063.seq -               74     815      62     806      41     825    1487    +     8.1e-97  319.4   6.8  -
Dermatophilaceae                 -          LKAP.g-Gut1_A07_063.seq -               68     800      59     816      39     830    1481    +     1.7e-96  318.2   6.4  -
Sporichthyaceae                  -          LKAP.g-Gut1_A07_063.seq -               46     793      35     818      10     838    1472    +     1.9e-96  318.3   7.0  -
Acholeplasmataceae               -          LKAP.g-Gut1_A07_063.seq -               49     797      61     808      40     827    1440    +       2e-96  318.0   6.6  -
Desulfomicrobiaceae              -          LKAP.g-Gut1_A07_063.seq -               77     825      64     806      44     825    1495    +     3.1e-95  314.1   6.1  -
Unclassified_Oceanospirillales   -          LKAP.g-Gut1_A07_063.seq -               35     823      10     822       3     831    1483    +       4e-95  313.5   6.5  -
Patulibacteraceae                -          LKAP.g-Gut1_A07_063.seq -               71     816      47     805      26     826    1494    +       5e-95  313.2   7.2  -
Bogoriellaceae                   -          LKAP.g-Gut1_A07_063.seq -               67     803      59     816      36     830    1472    +     8.6e-95  312.6   6.5  -
Anaeroplasmataceae               -          LKAP.g-Gut1_A07_063.seq -               86     809      66     806      46     814    1453    +     1.6e-94  311.9   6.4  -
Unclassified_Alphaproteobacteria -          LKAP.g-Gut1_A07_063.seq -               47     753      53     806      33     822    1412    +     1.9e-94  311.8   6.9  -
Balneolaceae                     -          LKAP.g-Gut1_A07_063.seq -               72     812      66     813      46     819    1463    +     3.9e-94  310.4   6.2  -
Erythrobacteraceae               -          LKAP.g-Gut1_A07_063.seq -               39     749      33     804      12     813    1433    +     3.9e-94  310.6   6.9  -
Spongiibacteraceae               -          LKAP.g-Gut1_A07_063.seq -               69     816      62     817      41     828    1462    +     6.6e-94  309.5   5.8  -
Alcanivoracaceae                 -          LKAP.g-Gut1_A07_063.seq -               51     829      10     809       3     827    1504    +     7.6e-94  309.2   6.8  -
Hyphomonadaceae                  -          LKAP.g-Gut1_A07_063.seq -               51     751      59     806      37     826    1399    +     8.9e-94  309.6   6.6  -
Jiangellaceae                    -          LKAP.g-Gut1_A07_063.seq -               39     801      12     815       3     827    1501    +     3.2e-93  307.4   7.1  -
Kangiellaceae                    -          LKAP.g-Gut1_A07_063.seq -               82     825      63     812      42     824    1479    +     3.5e-93  307.2   6.0  -
Thioalkalispiraceae              -          LKAP.g-Gut1_A07_063.seq -               88     830      63     813      41     827    1478    +     3.7e-93  307.0   6.0  -
Thermolithobacteraceae           -          LKAP.g-Gut1_A07_063.seq -               97     870      65     824      45     844    1546    +     5.3e-93  306.4   5.3  -
Coxiellaceae                     -          LKAP.g-Gut1_A07_063.seq -               73     816      61     807      37     822    1473    +     6.6e-93  306.4   6.6  -
